date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:19	116019/116019	---M--	200	added ('OK')	image/png	etag:%2263eb31b5-1c533%22	https://immo.capital/wp-content/uploads/2023/02/Samantha-Kempe_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Samantha-Kempe_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:19	141137/141137	---M--	200	added ('OK')	image/png	etag:%22640f0524-22751%22	https://immo.capital/wp-content/uploads/2023/02/Arik-website-headshot.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Arik-website-headshot.png	(from https://immo.capital/company/)
09:37:20	147900/147900	---M--	200	added ('OK')	image/png	etag:%2263eb31a8-241bc%22	https://immo.capital/wp-content/uploads/2023/02/Hima-Mandali_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Hima-Mandali_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:20	126107/126107	---M--	200	added ('OK')	image/png	etag:%2263eb31b7-1ec9b%22	https://immo.capital/wp-content/uploads/2023/02/Thomas-Fuehrich_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Thomas-Fuehrich_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:20	179146/179146	---M--	200	added ('OK')	image/png	etag:%2263eb31ac-2bbca%22	https://immo.capital/wp-content/uploads/2023/02/Lasse-Christensen_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Lasse-Christensen_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:20	170679/170679	---M--	200	added ('OK')	image/png	etag:%2263eb319d-29ab7%22	https://immo.capital/wp-content/uploads/2023/02/Ali-Hararwala_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Ali-Hararwala_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:20	162576/162576	---M--	200	added ('OK')	image/png	etag:%2263ea3ab8-27b10%22	https://immo.capital/wp-content/uploads/2023/02/Ruediger-Kimpel_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Ruediger-Kimpel_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:21	184900/184900	---M--	200	added ('OK')	image/png	etag:%2263eb31b0-2d244%22	https://immo.capital/wp-content/uploads/2023/02/Mariyam-Dahodwala_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Mariyam-Dahodwala_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:21	131593/131593	---M--	200	added ('OK')	image/png	etag:%2263eb319c-20209%22	https://immo.capital/wp-content/uploads/2023/02/Alex-Dyroff_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Alex-Dyroff_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:21	130314/130314	---M--	200	added ('OK')	image/png	etag:%2263eb31b1-1fd0a%22	https://immo.capital/wp-content/uploads/2023/02/Max-Rodman_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Max-Rodman_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:21	138054/138054	---M--	200	added ('OK')	image/png	etag:%2263eb31b2-21b46%22	https://immo.capital/wp-content/uploads/2023/02/Moritz-Heck_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Moritz-Heck_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:21	128775/128775	---M--	200	added ('OK')	image/png	etag:%2263eb319e-1f707%22	https://immo.capital/wp-content/uploads/2023/02/Angel-Araujo_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Angel-Araujo_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:22	169711/169711	---M--	200	added ('OK')	image/png	etag:%2263eb31a4-296ef%22	https://immo.capital/wp-content/uploads/2023/02/Charlie-Pushman_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Charlie-Pushman_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:22	180143/180143	---M--	200	added ('OK')	image/png	etag:%2263eb31a0-2bfaf%22	https://immo.capital/wp-content/uploads/2023/02/Ashita-Sharma_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Ashita-Sharma_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:22	185785/185785	---M--	200	added ('OK')	image/png	etag:%22640f6b8c-2d5b9%22	https://immo.capital/wp-content/uploads/2023/02/carthage.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/carthage.png	(from https://immo.capital/company/)
09:37:22	127171/127171	---M--	200	added ('OK')	image/png	etag:%2263eb31a5-1f0c3%22	https://immo.capital/wp-content/uploads/2023/02/Dawid-Baranowski_ROUND_immo-capital.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/Dawid-Baranowski_ROUND_immo-capital.png	(from https://immo.capital/company/)
09:37:23	283375/283375	---M--	200	added ('OK')	image/jpeg	etag:%22b564d0484b675d6a%22	https://immo.capital/wp-content/uploads/2022/05/FEL_9656-1640x1092.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/05/FEL_9656-1640x1092.jpg	(from https://immo.capital/company/)
09:37:23	37245/37245	---M--	200	added ('OK')	image/jpeg	etag:%2262458003-917d%22	https://immo.capital/wp-content/uploads/2022/03/ULI-Logomark_RGB.jpeg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/03/ULI-Logomark_RGB.jpg	(from https://immo.capital/company/)
09:37:23	26172/26172	---M--	200	added ('OK')	image/png	etag:%226246ed92-663c%22	https://immo.capital/wp-content/uploads/2022/04/pri.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/04/pri.png	(from https://immo.capital/company/)
09:37:23	25701/25701	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:37:23%20GMT	https://immo.capital/wp-json/wp/v2/pages/28	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/pages/28.json	(from https://immo.capital/careers/)
09:37:25	77812/77812	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25e8-12ff4%22	https://immo.capital/wp-content/uploads/2020/08/careers02-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/careers02-min.jpg	(from https://immo.capital/careers/)
09:37:26	18101/18101	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed2-46b5%22	http://cdnjs.cloudflare.com/ajax/libs/list.js/1.5.0/list.min.js	C:/My%20Web%20Sites/Immo/cdnjs.cloudflare.com/ajax/libs/list.js/1.5.0/list.min.js	(from https://immo.capital/careers/)
09:37:26	69917/69917	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-1111d%22	https://code.jquery.com/jquery-3.3.1.slim.min.js	C:/My%20Web%20Sites/Immo/code.jquery.com/jquery-3.3.1.slim.min.js	(from https://immo.capital/careers/)
09:37:26	270384/270384	---M--	200	added ('OK')	image/jpeg	etag:%22b71e4c6a3aa9a6d7%22	https://immo.capital/wp-content/uploads/2022/05/WhatsApp-Image-2022-05-24-at-7.31.01-PM-1640x1093.jpeg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/05/WhatsApp-Image-2022-05-24-at-7.31.01-PM-1640x1093.jpg	(from https://immo.capital/careers/)
09:37:26	8751/8751	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d017e75-222f%22	https://andreasmb.github.io/lever-jobs-embed/index.js	C:/My%20Web%20Sites/Immo/andreasmb.github.io/lever-jobs-embed/index.js	(from https://immo.capital/careers/)
09:37:27	22516/22516	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:37:27%20GMT	https://immo.capital/wp-json/wp/v2/pages/20	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/pages/20.json	(from https://immo.capital/investment-strategies/)
09:37:27	129620/129620	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25ca-1fa54%22	https://immo.capital/wp-content/uploads/2020/08/wwd-hero.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/wwd-hero.jpg	(from https://immo.capital/investment-strategies/)
09:37:31	404888/404888	---M--	200	added ('OK')	image/png	etag:%22ea4f88584d0e5581%22	https://immo.capital/wp-content/uploads/2023/03/Group-6-1640x970.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/Group-6-1640x970.png	(from https://immo.capital/investment-strategies/)
09:37:31	40500/40500	---M--	200	added ('OK')	image/jpeg	etag:%225f5a258f-9e34%22	https://immo.capital/wp-content/uploads/2020/09/wwd-new2-mobile.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/wwd-new2-mobile.jpg	(from https://immo.capital/investment-strategies/)
09:37:31	28417/28417	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2582-6f01%22	https://immo.capital/wp-content/uploads/2020/08/investment01.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/investment01.jpg	(from https://immo.capital/investment-strategies/)
09:37:31	36232/36232	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25d4-8d88%22	https://immo.capital/wp-content/uploads/2020/08/investment02.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/investment02.jpg	(from https://immo.capital/investment-strategies/)
09:37:31	45881/45881	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25fb-b339%22	https://immo.capital/wp-content/uploads/2020/08/investment03.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/investment03.jpg	(from https://immo.capital/investment-strategies/)
09:37:32	56962/56962	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25db-de82%22	https://immo.capital/wp-content/uploads/2020/08/investment04.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/investment04.jpg	(from https://immo.capital/investment-strategies/)
09:37:32	21210/21210	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:37:32%20GMT	https://immo.capital/wp-json/wp/v2/pages/647	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/pages/647.json	(from https://immo.capital/technology/)
09:37:34	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:33%20GMT	http://immo.capital/wp-content/uploads/2020/08/tech01-min-451x406.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech01-min-451x406.6d.delayed	(from https://immo.capital/technology/)
09:37:34	538159/538159	---M--	200	added ('OK')	image/png	etag:%22620bc67c-8362f%22	https://immo.capital/wp-content/uploads/2022/02/IMG_2.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/02/IMG_2.png	(from https://immo.capital/investment-strategies/)
09:37:34	73106/73106	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2599-11d92%22	https://immo.capital/wp-content/uploads/2020/08/tech-hero-698x1013.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech-hero-698x1013.jpg	(from https://immo.capital/technology/)
09:37:35	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:34%20GMT	http://immo.capital/wp-content/uploads/2020/08/tech02-min-451x406.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech02-min-451x406.jpg	(from https://immo.capital/technology/)
09:37:35	30822/30822	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25c2-7866%22	https://immo.capital/wp-content/uploads/2020/08/tech01-min-451x406.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech01-min-451x406.jpg	(from https://immo.capital/technology/)
09:37:36	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:35%20GMT	http://immo.capital/wp-content/uploads/2020/08/tech03-min-451x406.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech03-min-451x406.jpg	(from https://immo.capital/technology/)
09:37:36	23938/23938	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25f6-5d82%22	https://immo.capital/wp-content/uploads/2020/08/tech02-min-451x406.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech02-min-451x406.jpg	(from https://immo.capital/technology/)
09:37:37	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:37%20GMT	http://immo.capital/wp-content/uploads/2020/08/tech04.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech04.jpg	(from https://immo.capital/technology/)
09:37:37	22643/22643	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25f7-5873%22	https://immo.capital/wp-content/uploads/2020/08/tech03-min-451x406.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech03-min-451x406.jpg	(from https://immo.capital/technology/)
09:37:39	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:37%20GMT	http://immo.capital/wp-content/uploads/2020/08/tech05-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech05-min.jpg	(from https://immo.capital/technology/)
09:37:39	82212/82212	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25d7-14124%22	https://immo.capital/wp-content/uploads/2020/08/tech04.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech04.jpg	(from https://immo.capital/technology/)
09:37:41	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:39%20GMT	http://immo.capital/wp-content/uploads/2020/08/tech06.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech06.jpg	(from https://immo.capital/technology/)
09:37:41	132844/132844	---M--	200	added ('OK')	image/jpeg	etag:%225f5a257a-206ec%22	https://immo.capital/wp-content/uploads/2020/08/tech05-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech05-min.jpg	(from https://immo.capital/technology/)
09:37:43	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:41%20GMT	http://immo.capital/wp-content/uploads/2020/08/tech07-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech07-min.jpg	(from https://immo.capital/technology/)
09:37:43	157602/157602	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25a1-267a2%22	https://immo.capital/wp-content/uploads/2020/08/tech06.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech06.jpg	(from https://immo.capital/technology/)
09:37:45	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:43%20GMT	http://immo.capital/wp-content/uploads/2020/08/source01-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source01-min.jpg	(from https://immo.capital/technology/)
09:37:45	62411/62411	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25df-f3cb%22	https://immo.capital/wp-content/uploads/2020/08/tech07-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/tech07-min.jpg	(from https://immo.capital/technology/)
09:37:47	4029/4029	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2578-fbd%22	https://immo.capital/wp-content/uploads/2020/08/source01-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source01-min.jpg	(from https://immo.capital/technology/)
09:37:47	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:46%20GMT	http://immo.capital/wp-content/uploads/2020/08/source02-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source02-min.jpg	(from https://immo.capital/technology/)
09:37:47	3348/3348	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2608-d14%22	https://immo.capital/wp-content/uploads/2020/08/source02-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source02-min.jpg	(from https://immo.capital/technology/)
09:37:48	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:47%20GMT	http://immo.capital/wp-content/uploads/2020/08/source03-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source03-min.jpg	(from https://immo.capital/technology/)
09:37:48	2989/2989	---M--	200	added ('OK')	image/jpeg	etag:%225f5a256e-bad%22	https://immo.capital/wp-content/uploads/2020/08/source03-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source03-min.jpg	(from https://immo.capital/technology/)
09:37:48	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:48%20GMT	http://immo.capital/wp-content/uploads/2020/08/source04-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source04-min.jpg	(from https://immo.capital/technology/)
09:37:48	3231/3231	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2580-c9f%22	https://immo.capital/wp-content/uploads/2020/08/source04-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source04-min.jpg	(from https://immo.capital/technology/)
09:37:48	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:48%20GMT	http://immo.capital/wp-content/uploads/2020/08/source05-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source05-min.jpg	(from https://immo.capital/technology/)
09:37:49	3007/3007	---M--	200	added ('OK')	image/jpeg	etag:%225f5a258b-bbf%22	https://immo.capital/wp-content/uploads/2020/08/source05-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source05-min.jpg	(from https://immo.capital/technology/)
09:37:49	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:49%20GMT	http://immo.capital/wp-content/uploads/2020/08/source06-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source06-min.jpg	(from https://immo.capital/technology/)
09:37:49	2148/2148	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2571-864%22	https://immo.capital/wp-content/uploads/2020/08/source06-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/source06-min.jpg	(from https://immo.capital/technology/)
09:37:50	58811/58811	---M--	200	added ('OK')	image/jpeg	etag:%22c4f35f61fe8fbd42%22	https://immo.capital/wp-content/uploads/2023/03/joao-barbosa-iSZJxklblkw-unsplash-698x465.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/joao-barbosa-iSZJxklblkw-unsplash-698x465.jpg	(from https://immo.capital/resources/)
09:37:51	27904/27904	---M--	200	added ('OK')	image/jpeg	etag:%226e71e8495a480443%22	https://immo.capital/wp-content/uploads/2022/04/Blog-cover_1640-1-698x255.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2022/04/Blog-cover_1640-1-698x255.jpg	(from https://immo.capital/resources/)
09:37:51	55085/55085	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:37:51%20GMT	https://immo.capital/article/solving-the-residential-real-estate-category-announcing-immos-75-million-fundraise-the-largest-ever-proptech-series-b-in-europe/	C:/My%20Web%20Sites/Immo/immo.capital/article/solving-the-residential-real-estate-category-announcing-immos-75-million-fundraise-the-largest-ever-proptech-series-b-in-europe/index.html	(from https://immo.capital/resources/)
09:37:51	53054/53054	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2007:37:51%20GMT	https://immo.capital/article/inflation-is-driving-the-shift-to-residential-investment/	C:/My%20Web%20Sites/Immo/immo.capital/article/inflation-is-driving-the-shift-to-residential-investment/index.html	(from https://immo.capital/resources/)
09:37:51	14928/14928	---M--	200	added ('OK')	image/jpeg	etag:%221df45b1184cd091a%22	https://immo.capital/wp-content/uploads/2023/02/tierra-mallorca-rgJ1J8SDEAY-unsplash-451x339.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/02/tierra-mallorca-rgJ1J8SDEAY-unsplash-451x339.jpg	(from https://immo.capital/resources/)
09:37:52	50146/50146	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:37:52%20GMT	https://immo.capital/wp-json/wp/v2/pages/24	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/pages/24.json	(from https://immo.capital/case-studies/)
09:37:53	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:52%20GMT	http://immo.capital/wp-content/uploads/2020/08/case05.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case05.8c.delayed	(from https://immo.capital/case-studies/)
09:37:53	275147/275147	---M--	200	added ('OK')	image/png	etag:%229cfe33d3677a62b8%22	https://immo.capital/wp-content/uploads/2023/03/case01-min-11-1640x938.png	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/case01-min-11-1640x938.png	(from https://immo.capital/case-studies/)
09:37:55	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:54%20GMT	http://immo.capital/wp-content/uploads/2020/08/case06.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case06.jpg	(from https://immo.capital/case-studies/)
09:37:55	14611/14611	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25c8-3913%22	https://immo.capital/wp-content/uploads/2020/08/case05.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case05.jpg	(from https://immo.capital/case-studies/)
09:37:56	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jun%202023%2007:37:56%20GMT	http://immo.capital/wp-content/uploads/2020/08/case07.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case07.jpg	(from https://immo.capital/case-studies/)
09:37:56	12992/12992	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25f8-32c0%22	https://immo.capital/wp-content/uploads/2020/08/case06.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case06.jpg	(from https://immo.capital/case-studies/)
09:37:56	11357/11357	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2592-2c5d%22	https://immo.capital/wp-content/uploads/2020/08/case07.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case07.jpg	(from https://immo.capital/case-studies/)
09:37:56	291258/291258	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25a9-471ba%22	https://immo.capital/wp-content/uploads/2020/09/Hellbrookstieg-8-Case-before.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/Hellbrookstieg-8-Case-before.jpg	(from https://immo.capital/case-studies/)
09:37:57	278690/278690	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25cd-440a2%22	https://immo.capital/wp-content/uploads/2020/08/case12-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case12-min.jpg	(from https://immo.capital/case-studies/)
09:37:57	158452/158452	---M--	200	added ('OK')	image/jpeg	etag:%225f5a259d-26af4%22	https://immo.capital/wp-content/uploads/2020/08/case13-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case13-min.jpg	(from https://immo.capital/case-studies/)
09:37:57	295763/295763	---M--	200	added ('OK')	image/jpeg	etag:%225f5a259b-48353%22	https://immo.capital/wp-content/uploads/2020/08/case11-min.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/08/case11-min.jpg	(from https://immo.capital/case-studies/)
09:37:57	426356/426356	---M--	200	added ('OK')	image/jpeg	etag:%22640fe465-68174%22	https://immo.capital/wp-content/uploads/2023/03/unnamed-1.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/unnamed-1.jpg	(from https://immo.capital/case-studies/)
09:37:57	246559/246559	---M--	200	added ('OK')	image/jpeg	etag:%22640fe4b0-3c31f%22	https://immo.capital/wp-content/uploads/2023/03/unnamed-1-1.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/unnamed-1-1.jpg	(from https://immo.capital/case-studies/)
09:37:58	290074/290074	---M--	200	added ('OK')	image/jpeg	etag:%22640fe685-46d1a%22	https://immo.capital/wp-content/uploads/2023/03/unnamed-3.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/unnamed-3.jpg	(from https://immo.capital/case-studies/)
09:37:58	117318/117318	---M--	200	added ('OK')	image/jpeg	etag:%22640fe605-1ca46%22	https://immo.capital/wp-content/uploads/2023/03/unnamed-2.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2023/03/unnamed-2.jpg	(from https://immo.capital/case-studies/)
09:37:58	463707/463707	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25c0-7135b%22	https://immo.capital/wp-content/uploads/2020/09/Reventlowstrase-30-WE03_Best.Swan_Inspection-Photo-1.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/Reventlowstrase-30-WE03_Best.Swan_Inspection-Photo-1.jpg	(from https://immo.capital/case-studies/)
09:37:59	144301/144301	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2598-233ad%22	https://immo.capital/wp-content/uploads/2020/09/Case-2-Rewentlow-after-1-2.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/Case-2-Rewentlow-after-1-2.jpg	(from https://immo.capital/case-studies/)
09:37:59	135284/135284	---M--	200	added ('OK')	image/jpeg	etag:%225f5a25da-21074%22	https://immo.capital/wp-content/uploads/2020/09/Case-2-Rewentlow-after-2-1.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/Case-2-Rewentlow-after-2-1.jpg	(from https://immo.capital/case-studies/)
09:37:59	146831/146831	---M--	200	added ('OK')	image/jpeg	etag:%225f5a257a-23d8f%22	https://immo.capital/wp-content/uploads/2020/09/Case-2-Rewentlow-after-3-1.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/Case-2-Rewentlow-after-3-1.jpg	(from https://immo.capital/case-studies/)
09:37:59	108225/108225	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2601-1a6c1%22	https://immo.capital/wp-content/uploads/2020/09/Case-2-Rewentlow-after-4-1.jpg	C:/My%20Web%20Sites/Immo/immo.capital/wp-content/uploads/2020/09/Case-2-Rewentlow-after-4-1.jpg	(from https://immo.capital/case-studies/)
09:38:00	11016/11016	---MCZ	200	added ('OK')	application/json	date:Fri,%2009%20Jun%202023%2007:38:00%20GMT	https://immo.capital/wp-json/wp/v2/pages/30	C:/My%20Web%20Sites/Immo/immo.capital/wp-json/wp/v2/pages/30.json	(from https://immo.capital/press/)
